date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2013-12-01,AUG | Colony (Battle-Scarred),0.044,0.044,46.0,0.055,,,-0.2,,0.0715,0.0291590466236466,,,,104.0,26.0,,,6,12,0.0,0.0317142857142857,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-05,Souvenir Dual Berettas | Colony (Minimal Wear),1.445,1.445,4.0,1.598,,,-0.0957446808510638,,2.676142857142857,3.1315380715995698,,,,65.0,9.285714285714286,,,3,12,0.0,0.8268571428571428,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-05,Souvenir Dual Berettas | Colony (Minimal Wear),1.445,1.445,4.0,1.598,,,-0.0957446808510638,,2.676142857142857,3.1315380715995698,,,,65.0,9.285714285714286,,,3,12,0.0,0.8268571428571428,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,Souvenir Dual Berettas | Colony (Minimal Wear),1.362,1.362,4.0,1.445,10.339,,-0.057439446366782,-0.8682657897282136,1.3937142857142857,0.1418980663169508,,,,64.0,9.142857142857142,,,4,12,0.0,0.8297142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-06,Souvenir Dual Berettas | Colony (Minimal Wear),1.362,1.362,4.0,1.445,10.339,,-0.057439446366782,-0.8682657897282136,1.3937142857142857,0.1418980663169508,,,,64.0,9.142857142857142,,,4,12,0.0,0.8297142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-07,Souvenir Dual Berettas | Colony (Minimal Wear),0.795,0.795,4.0,1.362,1.416,,-0.4162995594713656,-0.4385593220338982,1.305,0.2517981050649224,,,,49.0,7.0,,,5,12,0.0,0.8301428571428572,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-07,Souvenir Dual Berettas | Colony (Minimal Wear),0.795,0.795,4.0,1.362,1.416,,-0.4162995594713656,-0.4385593220338982,1.305,0.2517981050649224,,,,49.0,7.0,,,5,12,0.0,0.8301428571428572,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-08,Souvenir Dual Berettas | Colony (Minimal Wear),1.089,1.089,9.0,0.795,1.312,,0.3698113207547169,-0.169969512195122,1.2731428571428574,0.2627652013117569,2.1979,2.7229257224537,,35.0,5.0,82.0,8.2,6,12,0.0,0.7431428571428571,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-08,Souvenir Dual Berettas | Colony (Minimal Wear),1.089,1.089,9.0,0.795,1.312,,0.3698113207547169,-0.169969512195122,1.2731428571428574,0.2627652013117569,2.1979,2.7229257224537,,35.0,5.0,82.0,8.2,6,12,0.0,0.7431428571428571,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-09,Souvenir Dual Berettas | Colony (Minimal Wear),0.976,0.976,2.0,1.089,1.505,,-0.1037649219467401,-0.3514950166112957,1.1975714285714285,0.2612819260836064,2.086818181818181,2.619863869405217,0.3564932231291236,32.0,4.571428571428571,84.0,7.636363636363637,0,12,0.0,0.6137142857142858,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-09,Souvenir Dual Berettas | Colony (Minimal Wear),0.976,0.976,2.0,1.089,1.505,,-0.1037649219467401,-0.3514950166112957,1.1975714285714285,0.2612819260836064,2.086818181818181,2.619863869405217,0.3564932231291236,32.0,4.571428571428571,84.0,7.636363636363637,0,12,0.0,0.6137142857142858,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-10,Souvenir Dual Berettas | Colony (Minimal Wear),1.191,1.191,2.0,0.976,1.118,,0.2202868852459016,0.0652951699463326,1.208,0.25934753296907,2.0121666666666664,2.520518624983535,0.351563673242705,32.0,4.571428571428571,86.0,7.166666666666667,1,12,0.0,0.6231428571428571,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-10,Souvenir Dual Berettas | Colony (Minimal Wear),1.191,1.191,2.0,0.976,1.118,,0.2202868852459016,0.0652951699463326,1.208,0.25934753296907,2.0121666666666664,2.520518624983535,0.351563673242705,32.0,4.571428571428571,86.0,7.166666666666667,1,12,0.0,0.6231428571428571,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-11,Souvenir Dual Berettas | Colony (Minimal Wear),1.012,1.012,4.0,1.191,1.598,,-0.1502938706968933,-0.3667083854818523,1.1242857142857143,0.2097915389045001,1.935230769230769,2.4362574435722,0.3374470316777723,29.0,4.142857142857143,90.0,6.923076923076923,2,12,0.0,0.7147142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2013-12-11,Souvenir Dual Berettas | Colony (Minimal Wear),1.012,1.012,4.0,1.191,1.598,,-0.1502938706968933,-0.3667083854818523,1.1242857142857143,0.2097915389045001,1.935230769230769,2.4362574435722,0.3374470316777723,29.0,4.142857142857143,90.0,6.923076923076923,2,12,0.0,0.7147142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,Souvenir Dual Berettas | Colony (Minimal Wear),1.181,1.181,1.0,1.012,1.445,,0.16699604743083,-0.1826989619377163,1.0865714285714283,0.1683914293228363,1.8813571428571427,2.355658616036314,0.330347257718289,26.0,3.7142857142857135,91.0,6.5,3,12,0.0,0.7692857142857142,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-12,Souvenir Dual Berettas | Colony (Minimal Wear),1.181,1.181,1.0,1.012,1.445,,0.16699604743083,-0.1826989619377163,1.0865714285714283,0.1683914293228363,1.8813571428571427,2.355658616036314,0.330347257718289,26.0,3.7142857142857135,91.0,6.5,3,12,0.0,0.7692857142857142,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-13,Souvenir Dual Berettas | Colony (Minimal Wear),1.071,1.071,4.0,1.181,1.362,,-0.0931414055884843,-0.2136563876651983,1.0450000000000002,0.125796888446643,1.8273333333333333,2.2847419304789955,0.3185018703186319,26.0,3.7142857142857135,95.0,6.333333333333333,4,12,0.0,0.844,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-13,Souvenir Dual Berettas | Colony (Minimal Wear),1.071,1.071,4.0,1.181,1.362,,-0.0931414055884843,-0.2136563876651983,1.0450000000000002,0.125796888446643,1.8273333333333333,2.2847419304789955,0.3185018703186319,26.0,3.7142857142857135,95.0,6.333333333333333,4,12,0.0,0.844,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2013-12-14,Souvenir Dual Berettas | Colony (Minimal Wear),1.383,1.383,4.0,1.071,0.795,,0.2913165266106443,0.7396226415094338,1.129,0.1271253599517309,1.7995625,2.214804984890035,0.3196311337425145,26.0,3.7142857142857135,99.0,6.1875,5,12,0.0,0.9388571428571428,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-14,Souvenir Dual Berettas | Colony (Minimal Wear),1.383,1.383,4.0,1.071,0.795,,0.2913165266106443,0.7396226415094338,1.129,0.1271253599517309,1.7995625,2.214804984890035,0.3196311337425145,26.0,3.7142857142857135,99.0,6.1875,5,12,0.0,0.9388571428571428,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-15,Souvenir Dual Berettas | Colony (Minimal Wear),1.412,1.412,1.0,1.383,1.089,,0.0209689081706434,0.2966023875114785,1.175142857142857,0.1588848896631309,1.7767647058823528,2.150610680150607,0.3097506629848165,18.0,2.571428571428572,100.0,5.882352941176471,6,12,0.0,1.1052857142857142,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-15,Souvenir Dual Berettas | Colony (Minimal Wear),1.412,1.412,1.0,1.383,1.089,,0.0209689081706434,0.2966023875114785,1.175142857142857,0.1588848896631309,1.7767647058823528,2.150610680150607,0.3097506629848165,18.0,2.571428571428572,100.0,5.882352941176471,6,12,0.0,1.1052857142857142,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,Souvenir Dual Berettas | Colony (Minimal Wear),,1.412,0.0,1.412,0.976,,0.0,0.4467213114754098,1.237428571428571,0.1539933738304134,1.7565,2.091687363775422,0.3005799090021178,16.0,2.2857142857142856,100.0,5.555555555555555,0,12,1.0,1.268142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-16,Souvenir Dual Berettas | Colony (Minimal Wear),,1.412,0.0,1.412,0.976,,0.0,0.4467213114754098,1.237428571428571,0.1539933738304134,1.7565,2.091687363775422,0.3005799090021178,16.0,2.2857142857142856,100.0,5.555555555555555,0,12,1.0,1.268142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,Souvenir Dual Berettas | Colony (Minimal Wear),1.417,1.417,1.0,1.412,1.191,,0.0035410764872521,0.1897565071368596,1.2697142857142858,0.1642260761317539,1.7386315789473683,2.0373099190774067,0.2921967060236188,15.0,2.142857142857143,101.0,5.315789473684211,1,12,0.0,1.321,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-17,Souvenir Dual Berettas | Colony (Minimal Wear),1.417,1.417,1.0,1.412,1.191,,0.0035410764872521,0.1897565071368596,1.2697142857142858,0.1642260761317539,1.7386315789473683,2.0373099190774067,0.2921967060236188,15.0,2.142857142857143,101.0,5.315789473684211,1,12,0.0,1.321,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-18,Souvenir Dual Berettas | Colony (Minimal Wear),1.276,1.276,1.0,1.417,1.012,,-0.0995059985885674,0.2608695652173913,1.3074285714285714,0.1267493106691395,1.7155,1.98828228629639,0.2848816831796298,12.0,1.7142857142857142,102.0,5.1,2,12,0.0,1.3074285714285716,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-18,Souvenir Dual Berettas | Colony (Minimal Wear),1.276,1.276,1.0,1.417,1.012,,-0.0995059985885674,0.2608695652173913,1.3074285714285714,0.1267493106691395,1.7155,1.98828228629639,0.2848816831796298,12.0,1.7142857142857142,102.0,5.1,2,12,0.0,1.3074285714285716,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,Souvenir Dual Berettas | Colony (Minimal Wear),,1.276,0.0,1.276,1.181,,0.0,0.0804403048264181,1.321,0.1172128710631095,1.6945714285714288,1.942620850476872,0.2777427328045921,11.0,1.5714285714285714,102.0,4.857142857142857,3,12,1.0,1.2697142857142858,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-19,Souvenir Dual Berettas | Colony (Minimal Wear),,1.276,0.0,1.276,1.181,,0.0,0.0804403048264181,1.321,0.1172128710631095,1.6945714285714288,1.942620850476872,0.2777427328045921,11.0,1.5714285714285714,102.0,4.857142857142857,3,12,1.0,1.2697142857142858,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-20,Souvenir Dual Berettas | Colony (Minimal Wear),0.701,0.701,1.0,1.276,1.071,,-0.4506269592476489,-0.3454715219421101,1.2681428571428572,0.23860153787759,1.6494090909090913,1.909207395255732,0.2855996333723029,8.0,1.1428571428571428,103.0,4.681818181818182,4,12,0.0,1.2374285714285715,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2013-12-20,Souvenir Dual Berettas | Colony (Minimal Wear),0.701,0.701,1.0,1.276,1.071,,-0.4506269592476489,-0.3454715219421101,1.2681428571428572,0.23860153787759,1.6494090909090913,1.909207395255732,0.2855996333723029,8.0,1.1428571428571428,103.0,4.681818181818182,4,12,0.0,1.2374285714285715,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-21,Souvenir Dual Berettas | Colony (Minimal Wear),0.243,0.243,1.0,0.701,1.383,,-0.6533523537803139,-0.824295010845987,1.1052857142857142,0.4226757332875925,1.5882608695652178,1.88914048128614,0.306188809988563,5.0,0.7142857142857143,104.0,4.521739130434782,5,12,0.0,1.175142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-21,Souvenir Dual Berettas | Colony (Minimal Wear),0.243,0.243,1.0,0.701,1.383,,-0.6533523537803139,-0.824295010845987,1.1052857142857142,0.4226757332875925,1.5882608695652178,1.88914048128614,0.306188809988563,5.0,0.7142857142857143,104.0,4.521739130434782,5,12,0.0,1.175142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-22,Souvenir Dual Berettas | Colony (Minimal Wear),0.247,0.247,3.0,0.243,1.412,,0.0164609053497941,-0.8250708215297451,0.9388571428571428,0.4927002648876984,1.5323750000000005,1.868685072729396,0.3000472110725706,7.0,1.0,107.0,4.458333333333333,6,12,0.0,1.129,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-22,Souvenir Dual Berettas | Colony (Minimal Wear),0.247,0.247,3.0,0.243,1.412,,0.0164609053497941,-0.8250708215297451,0.9388571428571428,0.4927002648876984,1.5323750000000005,1.868685072729396,0.3000472110725706,7.0,1.0,107.0,4.458333333333333,6,12,0.0,1.129,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,Souvenir Dual Berettas | Colony (Minimal Wear),0.748,0.748,2.0,0.247,1.412,,2.02834008097166,-0.4702549575070821,0.8440000000000001,0.4549492907378328,1.5010000000000003,1.8373703818228928,0.5122201066776039,9.0,1.2857142857142858,109.0,4.36,0,12,0.0,1.045,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-23,Souvenir Dual Berettas | Colony (Minimal Wear),0.748,0.748,2.0,0.247,1.412,,2.02834008097166,-0.4702549575070821,0.8440000000000001,0.4549492907378328,1.5010000000000003,1.8373703818228928,0.5122201066776039,9.0,1.2857142857142858,109.0,4.36,0,12,0.0,1.045,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-24,Souvenir Dual Berettas | Colony (Minimal Wear),0.894,0.894,1.0,0.748,1.417,,0.1951871657754011,-0.3690896259703599,0.7692857142857142,0.3935093806417596,1.4776538461538462,1.8054674004322728,0.5031000851444465,9.0,1.2857142857142858,110.0,4.230769230769231,1,12,0.0,1.0865714285714283,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-24,Souvenir Dual Berettas | Colony (Minimal Wear),0.894,0.894,1.0,0.748,1.417,,0.1951871657754011,-0.3690896259703599,0.7692857142857142,0.3935093806417596,1.4776538461538462,1.8054674004322728,0.5031000851444465,9.0,1.2857142857142858,110.0,4.230769230769231,1,12,0.0,1.0865714285714283,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-25,Souvenir Dual Berettas | Colony (Minimal Wear),,0.894,0.0,0.894,1.276,,0.0,-0.299373040752351,0.7147142857142857,0.3426567271381976,1.456037037037037,1.7751427794735686,0.4933500870509874,8.0,1.1428571428571428,110.0,4.074074074074074,2,12,1.0,1.1242857142857143,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-25,Souvenir Dual Berettas | Colony (Minimal Wear),,0.894,0.0,0.894,1.276,,0.0,-0.299373040752351,0.7147142857142857,0.3426567271381976,1.456037037037037,1.7751427794735686,0.4933500870509874,8.0,1.1428571428571428,110.0,4.074074074074074,2,12,1.0,1.1242857142857143,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-26,Souvenir Dual Berettas | Colony (Minimal Wear),0.635,0.635,3.0,0.894,1.276,,-0.2897091722595079,-0.5023510971786833,0.6231428571428571,0.2548138976762837,1.4267142857142858,1.749801904239915,0.4876967023636219,11.0,1.5714285714285714,113.0,4.035714285714286,3,12,0.0,1.2080000000000002,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-26,Souvenir Dual Berettas | Colony (Minimal Wear),0.635,0.635,3.0,0.894,1.276,,-0.2897091722595079,-0.5023510971786833,0.6231428571428571,0.2548138976762837,1.4267142857142858,1.749801904239915,0.4876967023636219,11.0,1.5714285714285714,113.0,4.035714285714286,3,12,0.0,1.2080000000000002,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-27,Souvenir Dual Berettas | Colony (Minimal Wear),,0.635,0.0,0.635,0.701,,0.0,-0.0941512125534949,0.6137142857142858,0.2529730162265839,1.3994137931034485,1.7254263344668817,0.4789126843827199,10.0,1.4285714285714286,113.0,3.896551724137931,4,12,1.0,1.1975714285714285,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-27,Souvenir Dual Berettas | Colony (Minimal Wear),,0.635,0.0,0.635,0.701,,0.0,-0.0941512125534949,0.6137142857142858,0.2529730162265839,1.3994137931034485,1.7254263344668817,0.4789126843827199,10.0,1.4285714285714286,113.0,3.896551724137931,4,12,1.0,1.1975714285714285,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-28,Souvenir Dual Berettas | Colony (Minimal Wear),1.149,1.149,2.0,0.635,0.243,,0.8094488188976379,3.728395061728396,0.7431428571428571,0.2618087789488615,1.391066666666667,1.6970209374731418,0.492662154267081,11.0,1.5714285714285714,115.0,3.8333333333333335,5,12,0.0,1.273142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-28,Souvenir Dual Berettas | Colony (Minimal Wear),1.149,1.149,2.0,0.635,0.243,,0.8094488188976379,3.728395061728396,0.7431428571428571,0.2618087789488615,1.391066666666667,1.6970209374731418,0.492662154267081,11.0,1.5714285714285714,115.0,3.8333333333333335,5,12,0.0,1.273142857142857,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-29,Souvenir Dual Berettas | Colony (Minimal Wear),0.856,0.856,2.0,1.149,0.247,10.339,-0.2550043516100957,2.465587044534413,0.8301428571428572,0.1662196726980195,1.0749666666666668,0.3473524131035926,0.4872242038460982,10.0,1.4285714285714286,112.0,3.733333333333333,6,12,0.0,1.305,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2013-12-29,Souvenir Dual Berettas | Colony (Minimal Wear),0.856,0.856,2.0,1.149,0.247,10.339,-0.2550043516100957,2.465587044534413,0.8301428571428572,0.1662196726980195,1.0749666666666668,0.3473524131035926,0.4872242038460982,10.0,1.4285714285714286,112.0,3.733333333333333,6,12,0.0,1.305,Souvenir Dual Berettas | Colony (Minimal Wear),Souvenir Dual Berettas | Colony (Minimal Wear),0,1,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
