date,item_name,median_price,steam_price_ffill7,volume,p_lag1,p_lag7,p_lag30,ret_1,ret_7,roll_mean_7,roll_std_7,roll_mean_30,roll_std_30,roll_vol_30,vol_sum_7,vol_mean_7,vol_sum_30,vol_mean_30,dow,month_num,gap_days,y_avg_7d_fwd,base_item,base_family,is_stattrak,is_souvenir,idx_lp_valve_tier1_t0,idx_lp_valve_tier1_t7,idx_lp_valve_tier1_pm7,idx_lp_valve_tier1_pm30,idx_lp_s_tier_t0,idx_lp_s_tier_t7,idx_lp_s_tier_pm7,idx_lp_s_tier_pm30,idx_lp_a_tier_t0,idx_lp_a_tier_t7,idx_lp_a_tier_pm7,idx_lp_a_tier_pm30,lp_valve_tier1,lp_valve_tier1_cnt,lp_s_tier,lp_s_tier_cnt,lp_a_tier,lp_a_tier_cnt,lp_event_score,lp_event_intensity,lp_valve_tier1_cnt_norm,lp_s_tier_cnt_norm,lp_a_tier_cnt_norm,lp_event_score_norm,lp_event_intensity_norm
2014-09-01,AUG | Colony (Battle-Scarred),0.032,0.032,67.0,0.038,0.031,0.03,-0.1578947368421052,0.032258064516129,0.0317142857142857,0.0027105237087157,0.0875666666666666,0.2989085348768453,9.98124727340641,478.0,68.28571428571429,2019.0,67.3,0,9,0.0,0.0322857142857142,AUG | Colony (Battle-Scarred),AUG | Colony (Battle-Scarred),0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-19,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.092,0.092,407.0,0.093,0.095,0.119,-0.010752688172043,-0.031578947368421,0.0932857142857142,0.0031943828249997,0.1090666666666666,0.0105449303248317,0.0504463034029769,2659.0,379.8571428571428,10976.0,365.8666666666667,4,9,0.0,0.1141428571428571,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-19,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.092,0.092,407.0,0.093,0.095,0.119,-0.010752688172043,-0.031578947368421,0.0932857142857142,0.0031943828249997,0.1090666666666666,0.0105449303248317,0.0504463034029769,2659.0,379.8571428571428,10976.0,365.8666666666667,4,9,0.0,0.1141428571428571,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-20,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.09,0.09,527.0,0.092,0.092,0.114,-0.0217391304347825,-0.0217391304347825,0.0929999999999999,0.003380617018914,0.1082666666666666,0.0110391223483672,0.0501108890191417,2714.0,387.7142857142857,11198.0,373.26666666666665,5,9,0.0,0.116,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-20,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.09,0.09,527.0,0.092,0.092,0.114,-0.0217391304347825,-0.0217391304347825,0.0929999999999999,0.003380617018914,0.1082666666666666,0.0110391223483672,0.0501108890191417,2714.0,387.7142857142857,11198.0,373.26666666666665,5,9,0.0,0.116,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-21,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.091,0.091,442.0,0.09,0.1,0.123,0.011111111111111,-0.09,0.0917142857142857,0.0018294640678379,0.1072,0.0111097554728565,0.0476712038441721,2773.0,396.1428571428572,11298.0,376.6,6,9,0.0,0.1212857142857142,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-21,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.091,0.091,442.0,0.09,0.1,0.123,0.011111111111111,-0.09,0.0917142857142857,0.0018294640678379,0.1072,0.0111097554728565,0.0476712038441721,2773.0,396.1428571428572,11298.0,376.6,6,9,0.0,0.1212857142857142,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-22,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,420.0,0.091,0.095,0.117,-0.043956043956044,-0.0842105263157895,0.0905714285714285,0.0019166296949998,0.1062,0.0115250451915238,0.0475442033290845,2849.0,407.0,11351.0,378.3666666666667,0,9,0.0,0.1261428571428571,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-22,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,420.0,0.091,0.095,0.117,-0.043956043956044,-0.0842105263157895,0.0905714285714285,0.0019166296949998,0.1062,0.0115250451915238,0.0475442033290845,2849.0,407.0,11351.0,378.3666666666667,0,9,0.0,0.1261428571428571,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-23,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.089,0.089,349.0,0.087,0.092,0.117,0.0229885057471264,-0.0326086956521739,0.0901428571428571,0.0018844151368961,0.1052666666666666,0.0117443130445713,0.0478622883808103,2843.0,406.1428571428572,11349.0,378.3,1,9,0.0,0.1295714285714286,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-23,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.089,0.089,349.0,0.087,0.092,0.117,0.0229885057471264,-0.0326086956521739,0.0901428571428571,0.0018844151368961,0.1052666666666666,0.0117443130445713,0.0478622883808103,2843.0,406.1428571428572,11349.0,378.3,1,9,0.0,0.1295714285714286,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-24,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.089,0.089,352.0,0.089,0.089,0.116,0.0,0.0,0.0901428571428571,0.0018844151368961,0.1043666666666666,0.011920523851278,0.0478831670767829,2861.0,408.7142857142857,11332.0,377.73333333333335,2,9,0.0,0.1337142857142857,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,
2014-09-24,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.089,0.089,352.0,0.089,0.089,0.116,0.0,0.0,0.0901428571428571,0.0018844151368961,0.1043666666666666,0.011920523851278,0.0478831670767829,2861.0,408.7142857142857,11332.0,377.73333333333335,2,9,0.0,0.1337142857142857,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-25,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,351.0,0.089,0.093,0.123,-0.0224719101123596,-0.0645161290322581,0.0892857142857142,0.0017496355305594,0.1031666666666666,0.0117957148528136,0.0462433647272777,2848.0,406.8571428571428,11335.0,377.8333333333333,3,9,0.0,0.136,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-25,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,351.0,0.089,0.093,0.123,-0.0224719101123596,-0.0645161290322581,0.0892857142857142,0.0017496355305594,0.1031666666666666,0.0117957148528136,0.0462433647272777,2848.0,406.8571428571428,11335.0,377.8333333333333,3,9,0.0,0.136,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-09-26,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.086,0.086,434.0,0.087,0.092,0.118,-0.0114942528735632,-0.0652173913043479,0.0884285714285714,0.0016781914463529,0.1021,0.011852847759083,0.045902517532882,2875.0,410.7142857142857,11400.0,380.0,4,9,0.0,0.1367142857142857,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-26,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.086,0.086,434.0,0.087,0.092,0.118,-0.0114942528735632,-0.0652173913043479,0.0884285714285714,0.0016781914463529,0.1021,0.011852847759083,0.045902517532882,2875.0,410.7142857142857,11400.0,380.0,4,9,0.0,0.1367142857142857,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,1.0,5.0,1.0,4.0,1.0,2.0,45.0,45.0,1.0,1.0,1.0,1.0,1.0
2014-09-27,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.084,0.084,486.0,0.086,0.09,0.121,-0.0232558139534881,-0.0666666666666665,0.0875714285714285,0.002128523489393,0.1008666666666666,0.0117465834276278,0.045500477484626,2834.0,404.8571428571428,11514.0,383.8,5,9,0.0,0.1388571428571428,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-27,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.084,0.084,486.0,0.086,0.09,0.121,-0.0232558139534881,-0.0666666666666665,0.0875714285714285,0.002128523489393,0.1008666666666666,0.0117465834276278,0.045500477484626,2834.0,404.8571428571428,11514.0,383.8,5,9,0.0,0.1388571428571428,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-28,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,449.0,0.084,0.091,0.118,0.0357142857142855,-0.043956043956044,0.0869999999999999,0.0016035674514745,0.0998333333333333,0.0115559027725612,0.0461825607576605,2841.0,405.8571428571428,11592.0,386.4,6,9,0.0,0.1414285714285714,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-28,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,449.0,0.084,0.091,0.118,0.0357142857142855,-0.043956043956044,0.0869999999999999,0.0016035674514745,0.0998333333333333,0.0115559027725612,0.0461825607576605,2841.0,405.8571428571428,11592.0,386.4,6,9,0.0,0.1414285714285714,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-29,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,344.0,0.087,0.087,0.108,0.0,0.0,0.087,0.0016035674514745,0.0991333333333333,0.0116754252837126,0.0440055975281432,2765.0,395.0,11498.0,383.26666666666665,0,9,0.0,0.1448571428571428,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-29,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.087,0.087,344.0,0.087,0.087,0.108,0.0,0.0,0.087,0.0016035674514745,0.0991333333333333,0.0116754252837126,0.0440055975281432,2765.0,395.0,11498.0,383.26666666666665,0,9,0.0,0.1448571428571428,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-30,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.081,0.081,415.0,0.087,0.089,0.11,-0.0689655172413792,-0.089887640449438,0.0858571428571428,0.0024159335036125,0.0981666666666667,0.0119333798881773,0.0451540350391313,2831.0,404.4285714285714,11482.0,382.73333333333335,1,9,0.0,0.1485714285714285,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,,,,,,,,,,,,,
2014-09-30,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),0.081,0.081,415.0,0.087,0.089,0.11,-0.0689655172413792,-0.089887640449438,0.0858571428571428,0.0024159335036125,0.0981666666666667,0.0119333798881773,0.0451540350391313,2831.0,404.4285714285714,11482.0,382.73333333333335,1,9,0.0,0.1485714285714285,StatTrak™ MAC-10 | Ultraviolet (Field-Tested),StatTrak™ MAC-10 | Ultraviolet (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-01,StatTrak™ MP9 | Rose Iron (Field-Tested),0.719,0.719,53.0,0.665,0.631,0.793,0.0812030075187968,0.1394611727416799,0.6845714285714287,0.0287245894803794,0.6437333333333335,0.0504921996175867,0.0727945548307889,356.0,50.85714285714285,1452.0,48.4,0,9,0.0,0.6625714285714286,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-01,StatTrak™ MP9 | Rose Iron (Field-Tested),0.719,0.719,53.0,0.665,0.631,0.793,0.0812030075187968,0.1394611727416799,0.6845714285714287,0.0287245894803794,0.6437333333333335,0.0504921996175867,0.0727945548307889,356.0,50.85714285714285,1452.0,48.4,0,9,0.0,0.6625714285714286,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-02,StatTrak™ MP9 | Rose Iron (Field-Tested),0.679,0.679,57.0,0.719,0.653,0.737,-0.0556328233657856,0.0398162327718223,0.6882857142857144,0.0259489294340924,0.6418,0.047929392513015,0.0723622022788941,349.0,49.85714285714285,1471.0,49.03333333333333,1,9,0.0,0.666,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-02,StatTrak™ MP9 | Rose Iron (Field-Tested),0.679,0.679,57.0,0.719,0.653,0.737,-0.0556328233657856,0.0398162327718223,0.6882857142857144,0.0259489294340924,0.6418,0.047929392513015,0.0723622022788941,349.0,49.85714285714285,1471.0,49.03333333333333,1,9,0.0,0.666,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-03,StatTrak™ MP9 | Rose Iron (Field-Tested),0.651,0.651,59.0,0.679,0.669,0.693,-0.0412371134020619,-0.0269058295964126,0.6857142857142857,0.0284991944032222,0.6403999999999999,0.0470181525228997,0.071929483916701,358.0,51.142857142857146,1488.0,49.6,2,9,0.0,0.6712857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-03,StatTrak™ MP9 | Rose Iron (Field-Tested),0.651,0.651,59.0,0.679,0.669,0.693,-0.0412371134020619,-0.0269058295964126,0.6857142857142857,0.0284991944032222,0.6403999999999999,0.0470181525228997,0.071929483916701,358.0,51.142857142857146,1488.0,49.6,2,9,0.0,0.6712857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-04,StatTrak™ MP9 | Rose Iron (Field-Tested),0.624,0.624,52.0,0.651,0.725,0.56,-0.0414746543778802,-0.1393103448275862,0.6712857142857142,0.0304570624496392,0.6425333333333332,0.0447174338361325,0.0630289271546314,379.0,54.142857142857146,1457.0,48.56666666666667,3,9,0.0,0.6857142857142856,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-04,StatTrak™ MP9 | Rose Iron (Field-Tested),0.624,0.624,52.0,0.651,0.725,0.56,-0.0414746543778802,-0.1393103448275862,0.6712857142857142,0.0304570624496392,0.6425333333333332,0.0447174338361325,0.0630289271546314,379.0,54.142857142857146,1457.0,48.56666666666667,3,9,0.0,0.6857142857142856,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-05,StatTrak™ MP9 | Rose Iron (Field-Tested),0.669,0.669,43.0,0.624,0.706,0.585,0.0721153846153845,-0.0524079320113313,0.666,0.0269867692450525,0.6453333333333332,0.043644269065047,0.0637849196822115,385.0,55.0,1449.0,48.3,4,9,0.0,0.6882857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-05,StatTrak™ MP9 | Rose Iron (Field-Tested),0.669,0.669,43.0,0.624,0.706,0.585,0.0721153846153845,-0.0524079320113313,0.666,0.0269867692450525,0.6453333333333332,0.043644269065047,0.0637849196822115,385.0,55.0,1449.0,48.3,4,9,0.0,0.6882857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-06,StatTrak™ MP9 | Rose Iron (Field-Tested),0.631,0.631,48.0,0.669,0.655,0.661,-0.0568011958146488,-0.0366412213740457,0.6625714285714286,0.0295676326066052,0.6443333333333333,0.0436175296055254,0.0604610675923391,378.0,54.0,1441.0,48.03333333333333,5,9,0.0,0.6845714285714285,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-06,StatTrak™ MP9 | Rose Iron (Field-Tested),0.631,0.631,48.0,0.669,0.655,0.661,-0.0568011958146488,-0.0366412213740457,0.6625714285714286,0.0295676326066052,0.6443333333333333,0.0436175296055254,0.0604610675923391,378.0,54.0,1441.0,48.03333333333333,5,9,0.0,0.6845714285714285,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-07,StatTrak™ MP9 | Rose Iron (Field-Tested),0.668,0.668,41.0,0.631,0.665,0.666,0.0586370839936609,0.0045112781954887,0.6630000000000001,0.0296214208205577,0.6443999999999999,0.0436521095328354,0.0613549761485774,353.0,50.42857142857143,1442.0,48.06666666666667,6,9,0.0,0.672,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-07,StatTrak™ MP9 | Rose Iron (Field-Tested),0.668,0.668,41.0,0.631,0.665,0.666,0.0586370839936609,0.0045112781954887,0.6630000000000001,0.0296214208205577,0.6443999999999999,0.0436521095328354,0.0613549761485774,353.0,50.42857142857143,1442.0,48.06666666666667,6,9,0.0,0.672,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-08,StatTrak™ MP9 | Rose Iron (Field-Tested),0.659,0.659,38.0,0.668,0.719,0.643,-0.0134730538922155,-0.0834492350486786,0.6544285714285715,0.0189273584517011,0.6449333333333331,0.0437294205566712,0.0610530092167932,338.0,48.285714285714285,1426.0,47.53333333333333,0,9,0.0,0.6667142857142857,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-08,StatTrak™ MP9 | Rose Iron (Field-Tested),0.659,0.659,38.0,0.668,0.719,0.643,-0.0134730538922155,-0.0834492350486786,0.6544285714285715,0.0189273584517011,0.6449333333333331,0.0437294205566712,0.0610530092167932,338.0,48.285714285714285,1426.0,47.53333333333333,0,9,0.0,0.6667142857142857,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-09,StatTrak™ MP9 | Rose Iron (Field-Tested),0.665,0.665,35.0,0.659,0.679,0.676,0.0091047040971168,-0.0206185567010309,0.6524285714285715,0.0168510885011464,0.6445666666666665,0.0435129737996484,0.0603984789498211,316.0,45.142857142857146,1428.0,47.6,1,9,0.0,0.6652857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-09,StatTrak™ MP9 | Rose Iron (Field-Tested),0.665,0.665,35.0,0.659,0.679,0.676,0.0091047040971168,-0.0206185567010309,0.6524285714285715,0.0168510885011464,0.6445666666666665,0.0435129737996484,0.0603984789498211,316.0,45.142857142857146,1428.0,47.6,1,9,0.0,0.6652857142857143,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-10,StatTrak™ MP9 | Rose Iron (Field-Tested),0.586,0.586,41.0,0.665,0.651,0.676,-0.1187969924812031,-0.0998463901689709,0.6431428571428572,0.0287721520692123,0.6415666666666665,0.0443371051027115,0.0641306447392327,298.0,42.57142857142857,1434.0,47.8,2,9,0.0,0.6561428571428571,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-10,StatTrak™ MP9 | Rose Iron (Field-Tested),0.586,0.586,41.0,0.665,0.651,0.676,-0.1187969924812031,-0.0998463901689709,0.6431428571428572,0.0287721520692123,0.6415666666666665,0.0443371051027115,0.0641306447392327,298.0,42.57142857142857,1434.0,47.8,2,9,0.0,0.6561428571428571,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-11,StatTrak™ MP9 | Rose Iron (Field-Tested),0.618,0.618,41.0,0.586,0.624,0.627,0.0546075085324233,-0.0096153846153845,0.6422857142857142,0.0294119231688408,0.6412666666666664,0.0444649175068265,0.0635758347268185,287.0,41.0,1430.0,47.66666666666666,3,9,0.0,0.6462857142857142,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
2014-09-11,StatTrak™ MP9 | Rose Iron (Field-Tested),0.618,0.618,41.0,0.586,0.624,0.627,0.0546075085324233,-0.0096153846153845,0.6422857142857142,0.0294119231688408,0.6412666666666664,0.0444649175068265,0.0635758347268185,287.0,41.0,1430.0,47.66666666666666,3,9,0.0,0.6462857142857142,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-09-12,StatTrak™ MP9 | Rose Iron (Field-Tested),0.529,0.529,60.0,0.618,0.669,0.649,-0.1440129449838186,-0.2092675635276532,0.6222857142857142,0.0468667237591702,0.6372666666666666,0.0487776815995002,0.068373529996009,304.0,43.42857142857143,1454.0,48.46666666666667,4,9,0.0,0.6449999999999999,StatTrak™ MP9 | Rose Iron (Field-Tested),StatTrak™ MP9 | Rose Iron (Field-Tested),1,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
